"X","avg_stars","median_stars","std_stars","avg_cool","median_cool","std_cool","avg_useful","median_useful","std_useful","avg_funny","median_funny","std_funny","Take.out","Caters","Noise.Level","Delivery","Has.TV","Outdoor.Seating","Alcohol","Waiter.Service","Accepts.Credit.Cards","Good.for.Kids","Good.For.Groups","Price.Range","top10percent"
161,3.2,3,0.836660026534076,1.2,1,1.30384048104053,2.6,2,3.13049516849971,1.2,1,0.836660026534076,"True","False","average","False","False","False","none","False","True","True","True",2,"0"
162,4.4,5,0.894427190999916,0.4,0,0.547722557505166,1,1,0.707106781186548,0,0,0,"True","False","average","False","False","False","none","False","True","True","True",2,"1"
163,5,5,0,0,0,0,0.6,1,0.547722557505166,0,0,0,"True","True","average","True","True","True","full_bar","True","True","True","True",2,"0"
164,2.8,4,1.6431676725155,0.8,1,0.836660026534076,1.4,2,1.34164078649987,0.8,1,0.836660026534076,"True","True","loud","False","True","True","full_bar","True","True","True","True",2,"0"
165,3.8,4,0.836660026534076,1.4,1,1.67332005306815,2.2,2,1.78885438199983,0.8,0,1.30384048104053,"True","False","average","False","True","True","beer_and_wine","True","True","True","True",2,"1"
166,4.2,5,1.30384048104053,0,0,0,0.4,0,0.547722557505166,0,0,0,"True","True","quiet","False","True","True","full_bar","True","True","True","True",2,"0"
167,3.8,4,0.447213595499958,0.6,0,0.894427190999916,1.6,2,1.14017542509914,1.8,1,2.48997991959775,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
168,4.8,5,0.447213595499958,1.4,1,1.51657508881031,2.2,2,1.92353840616713,1.2,1,1.30384048104053,"True","True","quiet","False","False","False","none","False","True","True","True",1,"0"
169,4.8,5,0.447213595499958,0.2,0,0.447213595499958,0.6,1,0.547722557505166,0.6,0,1.34164078649987,"True","False","average","False","True","True","full_bar","True","True","True","True",2,"0"
170,4.8,5,0.447213595499958,3.6,3,2.50998007960223,4,3,1.73205080756888,2.6,1,3.04959013639538,"True","False","average","False","False","True","full_bar","True","True","True","True",2,"0"
171,2.4,2,0.894427190999916,0.8,1,0.447213595499958,0.8,1,0.447213595499958,1.2,1,1.6431676725155,"True","False","average","False","True","True","full_bar","True","True","False","True",2,"0"
172,4.4,5,0.894427190999916,0.8,0,1.30384048104053,1.2,1,1.09544511501033,0.8,1,0.836660026534076,"True","False","average","True","False","False","none","False","True","True","False",1,"0"
173,5,5,0,1.6,1,1.94935886896179,1.6,1,2.07364413533277,0.2,0,0.447213595499958,"True","True","average","False","True","True","full_bar","True","True","False","True",2,"0"
174,3.6,4,0.547722557505166,2.6,2,1.34164078649987,2.2,2,0.447213595499958,1.2,1,1.30384048104053,"True","True","quiet","False","True","False","beer_and_wine","True","True","True","True",2,"0"
175,4.8,5,0.447213595499958,0.6,1,0.547722557505166,0.8,1,0.836660026534076,0.2,0,0.447213595499958,"False","True","average","False","True","True","none","True","True","True","True",2,"0"
176,4.4,5,0.894427190999916,0,0,0,1,1,1.22474487139159,0.2,0,0.447213595499958,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
177,5,5,0,5.4,4,2.60768096208106,5.6,4,3.04959013639538,6.2,5,3.83405790253616,"True","False","average","False","True","False","full_bar","True","True","True","True",2,"0"
178,4,5,1.4142135623731,1.6,1,2.07364413533277,1.8,1,2.94957624075052,1.4,1,1.67332005306815,"True","True","loud","True","False","False","none","False","True","True","True",1,"0"
179,4.4,5,0.894427190999916,3.6,1,4.09878030638384,4.4,1,5.17687164221791,5.6,1,8.20365772079747,"True","True","average","False","True","True","full_bar","True","True","False","True",2,"0"
180,4.6,5,0.547722557505166,0.4,0,0.894427190999916,1,1,0.707106781186548,0,0,0,"False","False","average","False","False","True","full_bar","True","True","False","False",3,"0"
181,3,3,1,1.8,2,1.09544511501033,1.6,2,1.14017542509914,1.8,1,1.92353840616713,"True","False","average","True","True","True","full_bar","True","True","False","True",2,"0"
182,4,4,0.707106781186548,0.2,0,0.447213595499958,1.4,1,1.14017542509914,0.6,0,0.894427190999916,"True","False","average","False","False","True","beer_and_wine","False","True","True","True",1,"0"
183,3.8,4,1.30384048104053,0.2,0,0.447213595499958,0.6,1,0.547722557505166,0,0,0,"True","True","average","True","True","False","none","True","True","True","True",2,"0"
184,4.2,5,1.78885438199983,2.2,3,1.30384048104053,4.8,2,5.93295878967653,2.6,1,3.64691650576209,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
185,3.8,4,1.09544511501033,0.6,0,0.894427190999916,3.2,3,1.30384048104053,1.2,1,0.836660026534076,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
186,3.6,4,0.894427190999916,0.4,0,0.547722557505166,1,1,0,0.6,1,0.547722557505166,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
187,2,1,1.4142135623731,2,2,0.707106781186548,8.4,8,5.31977443130815,1.8,1,1.6431676725155,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
188,3.6,5,1.94935886896179,0.2,0,0.447213595499958,2.2,1,2.77488738510232,0.2,0,0.447213595499958,"True","True","average","True","True","False","none","False","True","True","True",2,"0"
189,4,4,1.22474487139159,1.6,2,1.14017542509914,2,2,1.22474487139159,0.4,0,0.547722557505166,"True","True","average","True","False","True","none","False","True","True","False",2,"0"
190,3.2,3,1.30384048104053,2,1,2.34520787991171,5.6,6,3.20936130717624,0.6,0,0.894427190999916,"True","True","average","True","True","False","full_bar","True","True","True","True",2,"0"
191,5,5,0,2.6,2,1.94935886896179,2,2,1.58113883008419,1.4,1,1.14017542509914,"True","True","average","False","True","False","beer_and_wine","False","True","True","True",2,"0"
192,3.8,4,1.09544511501033,0.2,0,0.447213595499958,1,1,1,0,0,0,"True","False","average","True","True","True","beer_and_wine","False","True","True","True",2,"0"
193,4.4,5,0.894427190999916,1.2,1,0.836660026534076,0.4,0,0.547722557505166,0.2,0,0.447213595499958,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
194,3.6,3,0.894427190999916,1.4,1,1.67332005306815,2.4,1,1.94935886896179,0.8,1,0.836660026534076,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
195,4.8,5,0.447213595499958,0.2,0,0.447213595499958,0.8,0,1.09544511501033,0.2,0,0.447213595499958,"True","True","average","False","True","False","full_bar","True","True","True","True",2,"1"
196,4,4,1,1,1,0.707106781186548,1.8,1,1.30384048104053,0.8,1,0.836660026534076,"True","True","average","False","False","False","beer_and_wine","True","True","True","True",2,"0"
197,4.2,4,0.447213595499958,0,0,0,2.2,3,1.30384048104053,0,0,0,"True","True","average","False","True","True","full_bar","True","True","False","True",2,"0"
198,4.2,5,1.30384048104053,4.6,1,8.64869932417586,10.8,5,16.4529632589391,2.8,0,6.26099033699941,"True","False","loud","False","True","False","full_bar","True","True","True","True",2,"0"
199,3.6,4,1.67332005306815,0.2,0,0.447213595499958,1,0,2.23606797749979,0.2,0,0.447213595499958,"True","False","average","False","False","False","none","True","True","True","True",1,"0"
200,5,5,0,0.2,0,0.447213595499958,0.4,0,0.547722557505166,0.2,0,0.447213595499958,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"1"
201,3.8,5,1.6431676725155,2.4,2,1.67332005306815,4.2,4,1.92353840616713,2.6,3,1.81659021245849,"True","True","average","False","True","True","full_bar","True","True","False","True",2,"0"
202,4.6,5,0.547722557505166,0.2,0,0.447213595499958,0.4,0,0.547722557505166,0,0,0,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"1"
203,5,5,0,1.2,1,1.09544511501033,3.8,2,2.48997991959775,0,0,0,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"1"
204,4.6,5,0.547722557505166,4.2,2,3.19374388453426,4.2,5,3.19374388453426,4.2,3,3.63318042491699,"False","False","average","False","False","False","full_bar","True","True","False","True",4,"0"
205,4.8,5,0.447213595499958,0.8,0,1.30384048104053,0.8,0,1.30384048104053,0.6,0,1.34164078649987,"True","True","average","False","False","True","none","True","False","True","True",2,"1"
206,3.6,4,1.14017542509914,1.4,1,2.07364413533277,2,1,2.91547594742265,1,1,0.707106781186548,"True","False","loud","False","True","True","full_bar","True","True","False","True",2,"0"
207,2.8,3,1.78885438199983,1.4,1,0.547722557505166,0.8,1,0.836660026534076,0.8,1,0.836660026534076,"True","False","average","False","True","False","full_bar","True","True","True","True",2,"0"
208,4,4,0.707106781186548,3.8,4,3.76828873628335,4,3,3.87298334620742,3.6,2,4.61519230368573,"False","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
209,4.4,5,0.894427190999916,2.8,1,2.68328157299975,2.2,2,1.30384048104053,1.8,0,3.4928498393146,"True","True","average","False","False","False","beer_and_wine","False","True","True","True",1,"0"
210,1.8,1,1.09544511501033,1.8,1,2.48997991959775,4,4,2.73861278752583,2,2,1,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
211,4,4,1,0.2,0,0.447213595499958,3.6,4,2.96647939483827,1.2,1,1.30384048104053,"True","False","average","False","True","True","full_bar","True","True","False","True",2,"0"
212,4.6,5,0.894427190999916,2.2,0,3.4928498393146,1,0,1.4142135623731,4.8,0,10.1833196944808,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
213,4.6,5,0.547722557505166,2.6,2,2.19089023002066,3.6,3,3.36154726279432,2.2,3,1.6431676725155,"True","True","average","False","False","True","full_bar","True","True","True","True",2,"0"
214,4.6,5,0.547722557505166,0.4,0,0.547722557505166,1.6,2,1.14017542509914,0.4,0,0.547722557505166,"True","True","average","False","True","True","full_bar","False","True","True","True",1,"0"
215,3.4,3,0.547722557505166,0.2,0,0.447213595499958,0,0,0,0.2,0,0.447213595499958,"True","False","average","True","True","False","full_bar","True","True","True","True",2,"0"
216,4.6,5,0.547722557505166,0,0,0,0,0,0,0.4,0,0.547722557505166,"True","True","average","False","True","True","none","False","True","True","True",1,"0"
217,4.2,4,0.447213595499958,1,1,1,1.2,1,1.30384048104053,0,0,0,"True","True","average","False","True","True","full_bar","True","True","True","True",1,"1"
218,4.4,4,0.547722557505166,1.4,1,1.51657508881031,1.2,1,1.6431676725155,1.8,2,2.04939015319192,"True","False","average","False","False","False","none","False","True","True","True",1,"0"
219,4.8,5,0.447213595499958,0,0,0,0.2,0,0.447213595499958,0,0,0,"True","True","average","False","True","True","full_bar","True","True","True","True",1,"0"
220,3.8,4,0.836660026534076,5,3,5.65685424949238,7.8,6,7.85493475466219,3.8,1,4.76445169982864,"True","True","average","False","True","True","full_bar","True","True","True","True",1,"0"
221,3.4,4,0.894427190999916,0.4,0,0.547722557505166,0.6,0,0.894427190999916,0.2,0,0.447213595499958,"True","True","average","False","True","True","full_bar","True","True","True","True",3,"0"
222,4.6,5,0.547722557505166,0.6,0,0.894427190999916,1.8,1,1.30384048104053,0.8,0,1.78885438199983,"True","True","average","False","True","True","none","True","True","True","True",1,"0"
223,4.6,5,0.547722557505166,0.2,0,0.447213595499958,1.4,1,2.07364413533277,0,0,0,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
224,5,5,0,0,0,0,0,0,0,0,0,0,"True","True","average","False","True","True","full_bar","True","False","True","True",2,"1"
225,3.6,4,1.51657508881031,1,1,1,1.8,1,1.6431676725155,1.2,1,1.30384048104053,"True","True","average","False","True","False","full_bar","True","True","True","True",1,"1"
226,2.4,2,1.51657508881031,1.8,1,2.94957624075052,3.6,1,6.42650760522385,1.2,1,1.6431676725155,"True","True","quiet","True","True","False","beer_and_wine","True","True","True","True",2,"0"
227,3.8,4,1.30384048104053,2.6,2,2.40831891575846,4.2,5,3.56370593624109,0.4,0,0.894427190999916,"True","False","average","True","True","True","beer_and_wine","False","True","True","True",1,"1"
228,4,4,1.22474487139159,0.2,0,0.447213595499958,0.8,0,1.30384048104053,0,0,0,"True","True","average","False","True","False","beer_and_wine","True","True","True","True",1,"0"
229,3.4,4,0.894427190999916,0.8,1,0.836660026534076,2.4,3,0.894427190999916,0.4,0,0.894427190999916,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
230,5,5,0,0,0,0,1,1,0,0,0,0,"True","False","quiet","False","False","True","beer_and_wine","True","True","True","True",2,"0"
231,4,4,1.22474487139159,4,2,4.84767985741633,3.4,3,3.78153408023781,2.2,0,3.19374388453426,"True","False","average","False","False","False","none","False","True","True","True",2,"0"
232,3.8,4,1.09544511501033,2.8,2,3.11448230047949,3.4,3,3.36154726279432,1.4,0,3.13049516849971,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
233,4.4,5,0.894427190999916,1.4,1,2.07364413533277,3,3,1.22474487139159,0.6,0,0.894427190999916,"True","False","average","False","False","False","beer_and_wine","True","True","True","False",1,"0"
234,4.2,4,0.836660026534076,1.4,0,2.60768096208106,2.6,2,2.70185121722126,1,0,2.23606797749979,"False","False","average","False","False","True","full_bar","True","True","False","True",2,"0"
235,3.8,4,0.447213595499958,2.6,2,2.40831891575846,2.6,2,1.51657508881031,1.6,1,1.51657508881031,"True","True","average","False","True","False","full_bar","True","True","True","True",2,"0"
236,4.8,5,0.447213595499958,0.2,0,0.447213595499958,1.8,1,1.09544511501033,0,0,0,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
237,3.2,3,0.836660026534076,1.2,1,0.836660026534076,1.4,2,0.894427190999916,0.8,1,0.836660026534076,"True","False","very_loud","False","True","True","full_bar","True","True","False","True",1,"0"
238,5,5,0,0,0,0,0.2,0,0.447213595499958,0,0,0,"True","True","average","True","True","True","none","True","True","True","True",2,"0"
239,4.4,4,0.547722557505166,0.6,0,0.894427190999916,1.2,1,0.836660026534076,0,0,0,"False","True","average","False","False","False","full_bar","True","True","False","True",4,"0"
240,5,5,0,0.8,1,0.836660026534076,1,1,1,0.6,0,1.34164078649987,"True","False","average","False","True","False","full_bar","True","True","True","True",2,"0"
241,3.6,4,0.547722557505166,0.8,1,0.836660026534076,1.2,1,1.6431676725155,0.8,1,0.836660026534076,"True","True","average","True","True","True","none","True","True","True","True",2,"0"
242,3.6,4,1.51657508881031,9.2,7,9.20326029187483,9.4,9,8.67755725996665,15.8,3,19.4216374180963,"True","True","average","False","True","True","full_bar","True","True","True","True",1,"0"
243,3.4,4,1.34164078649987,2.2,3,2.04939015319192,1.6,1,1.81659021245849,1.2,1,1.30384048104053,"True","False","average","False","False","False","none","False","True","True","True",1,"0"
244,3.6,4,0.894427190999916,0.4,0,0.894427190999916,1.8,2,1.78885438199983,0.2,0,0.447213595499958,"True","True","quiet","False","True","True","full_bar","True","True","False","True",3,"0"
245,5,5,0,5.2,2,6.68580586017871,9.8,6,11.4105214604767,1.2,0,1.78885438199983,"False","False","average","False","True","False","full_bar","True","True","False","True",3,"0"
246,3.8,5,1.78885438199983,0.6,0,1.34164078649987,2.8,3,1.92353840616713,0.2,0,0.447213595499958,"True","True","average","False","True","True","full_bar","True","True","False","True",2,"0"
247,3,3,1,0.2,0,0.447213595499958,1.2,0,1.78885438199983,0.6,0,1.34164078649987,"True","False","average","False","True","True","full_bar","True","True","False","True",2,"0"
248,3.2,3,0.836660026534076,1.2,1,1.6431676725155,3,2,3,1.8,0,3.03315017762062,"True","True","average","False","True","True","full_bar","True","True","False","True",2,"0"
249,3.6,4,1.51657508881031,0,0,0,1.4,2,0.894427190999916,0,0,0,"True","False","average","False","True","True","full_bar","True","True","False","True",2,"0"
250,3.8,4,0.447213595499958,1.2,1,0.836660026534076,2,1,2.34520787991171,1.2,1,1.30384048104053,"True","True","very_loud","False","True","True","full_bar","True","True","False","True",2,"0"
